TechID,ModeID,VehTypeID,MassCatID,FuelID,EngineID,TransTypeID,Availability,Final_Year,HybridFlag,spec_energ_consump,spec_energ_electric,noise_class,PurchasePrice,ExpectedLifeFactor,Capacity,AveEconLife,SecondHandImportFlag,note
1685,1,5,23,14,6,2,2010,,0,127.1934967,,1,110000,1,12,7,0,
1686,1,5,23,8,18,2,2030,,0,30.39458084,,1,105000,1,12,7,0,
1690,1,5,23,2,15,2,2015,2020,0,29.6425209,,0,100000,1,12,7,0,
1691,1,5,23,2,16,2,2020,2025,0,27.51215935,,0,100000,1,12,7,0,
1692,1,5,23,2,17,2,2025,2030,0,25.50972939,,0,100000,1,12,7,0,
1693,1,5,23,2,18,2,2030,2035,0,23.65304947,,0,100000,1,12,7,0,
1694,1,5,23,2,19,2,2035,2040,0,21.93148994,,0,100000,1,12,7,0,
1695,1,5,23,2,20,2,2040,2045,0,20.33523941,,0,100000,1,12,7,0,
1696,1,5,23,2,21,2,2045,,0,18.8551693,,0,100000,1,12,7,0,
1697,1,5,23,13,13,2,2025,2030,0,201.6515045,,1,125000,1,12,7,0,
1698,1,5,23,13,13,2,2030,2035,0,173.1651001,,1,120000,1,12,7,0,
1699,1,5,23,13,13,2,2035,2040,0,148.7026978,,1,115000,1,12,7,0,
1700,1,5,23,13,13,2,2040,2045,0,127.6960983,,1,115000,1,12,7,0,
1701,1,5,23,13,13,2,2045,,0,109.6569977,,1,115000,1,12,7,0,
1702,1,3,2,12,15,1,2015,2019,0,20.48995972,,2,25000,1,5,12,0,
1703,1,3,2,12,16,1,2020,2024,0,18.99863052,,2,20000,1,5,12,0,
1704,1,3,2,12,17,1,2025,2029,0,17.61584091,,2,17500,1,5,12,0,
1705,1,3,2,12,18,1,2030,2034,0,16.33370018,,2,15000,1,5,12,0,
1706,1,3,2,12,19,1,2035,2039,0,15.1448698,,2,15000,1,5,12,0,
1707,1,3,2,12,20,1,2040,2044,0,14.04257965,,2,15000,1,5,12,0,
1708,1,3,2,12,21,1,2045,,0,13.02050972,,2,15000,1,5,12,0,
1720,1,5,23,10,6,2,2005,2009,0,215.6082001,,1,120000,1,12,7,0,
1721,1,5,23,10,14,2,2009,2015,0,207.9385986,,1,115000,1,12,7,0,
1722,1,5,23,10,15,2,2015,2020,0,171.7536926,,1,110000,1,12,7,0,
1723,1,5,23,10,16,2,2020,2025,0,159.2528076,,1,109000,1,12,7,0,
1724,1,5,23,10,17,2,2025,2030,0,147.6618958,,1,108000,1,12,7,0,
1725,1,5,23,10,18,2,2030,2035,0,136.914505,,1,107000,1,12,7,0,
1726,1,5,23,10,19,2,2035,2040,0,126.9494019,,1,106000,1,12,7,0,
1727,1,5,23,10,20,2,2040,2045,0,117.7096024,,1,105000,1,12,7,0,
1728,1,5,23,10,21,2,2045,,0,109.1423035,,1,105000,1,12,7,0,
1730,1,5,23,5,5,2,2000,2005,0,67.31667328,,1,120000,1,12,7,0,
1731,1,5,23,5,6,2,2005,2009,0,70.80034637,,1,115000,1,12,7,0,
1732,1,5,23,5,14,2,2009,2015,0,68.34747314,,1,110000,1,12,7,0,
1733,1,5,23,5,15,2,2015,2020,0,56.46319962,,1,109000,1,12,7,0,
1734,1,5,23,5,16,2,2020,2025,0,52.35361099,,1,108000,1,12,7,0,
1735,1,5,23,5,17,2,2025,2030,0,48.54312897,,1,107000,1,12,7,0,
1736,1,5,23,5,18,2,2030,2035,0,45.00999069,,1,106000,1,12,7,0,
1737,1,5,23,5,19,2,2035,2040,0,41.73400879,,1,105000,1,12,7,0,
1738,1,5,23,5,20,2,2040,2045,0,38.69646072,,1,105000,1,12,7,0,
1739,1,5,23,5,21,2,2045,,0,35.88000107,,1,105000,1,12,7,0,
2010,2,6,31,2,7,1,1980,2000,0,362.2000122,,0,2500000,1,250,40,0,
2020,2,6,31,12,7,1,1980,2000,0,411.6000061,,2,2500000,1,250,40,0,
2030,2,6,31,12,8,1,2000,2015,0,333,,2,2500000,1,250,40,0,
2040,2,6,31,2,8,1,2000,2015,0,330,,1,2500000,1,250,40,0,
2050,2,6,31,12,9,1,2015,,0,308.8804016,,2,2500000,1,250,40,0,
2060,2,6,31,2,9,1,2015,,0,306.0976868,,1,2500000,1,250,40,0,
2070,2,6,32,2,7,2,1980,2000,0,473.5844116,,0,10000000,1,700,40,0,
2080,2,6,32,2,7,1,1980,2000,0,332.0122986,,0,5000000,1,300,40,0,
2090,2,6,32,12,7,2,1980,2000,0,1590.300049,,2,10000000,1,700,40,0,
2100,2,6,32,12,7,1,1980,2000,0,1258.109009,,2,5000000,1,300,40,0,
2110,2,6,32,12,8,1,2000,2015,0,1017,,2,5000000,1,300,40,0,
2120,2,6,32,2,8,1,2000,2015,0,301.3364868,,1,5000000,1,300,40,0,
2130,2,6,32,2,8,2,2000,2015,0,301.3364868,,1,10000000,1,700,40,0,
2140,2,6,32,12,8,2,2000,2015,0,1296,,2,10000000,1,700,40,0,
2150,2,6,32,2,9,1,2015,,0,280.8843994,,1,5000000,1,300,40,0,
2160,2,6,32,12,9,1,2015,,0,943.3375244,,2,5000000,1,300,40,0,
2170,2,6,32,2,9,2,2015,,0,280.8843994,,1,10000000,1,700,40,0,
2180,2,6,32,12,9,2,2015,,0,1202.129028,,2,10000000,1,700,40,0,
2190,2,6,33,2,7,1,1980,2000,0,430.7835083,,1,10000000,1,700,40,0,
2200,2,6,33,12,7,2,1980,2000,0,1590,,2,15000000,1,700,40,0,
2210,2,6,33,12,7,1,1980,2000,0,1391.668945,,2,10000000,1,700,40,0,
2220,2,6,33,2,7,2,1980,2000,0,362.2000122,,1,15000000,1,700,40,0,
2230,2,6,33,2,8,2,2000,2015,0,330,,1,15000000,1,700,40,0,
2240,2,6,33,2,8,1,2000,2015,0,393.0476074,,1,10000000,1,700,40,0,
2250,2,6,33,12,8,1,2000,2015,0,1134,,2,10000000,1,700,40,0,
2260,2,6,33,12,8,2,2000,2015,0,1440,,2,15000000,1,700,40,0,
2270,2,6,33,12,9,1,2015,,0,1051.863037,,2,10000000,1,700,40,0,
2280,2,6,33,12,9,2,2015,,0,1224,,2,15000000,1,700,40,0,
2290,2,6,33,2,9,2,2015,,0,313.5,,0,15000000,1,700,40,0,
2300,2,6,33,2,9,1,2015,,0,366.3710022,,1,10000000,1,700,40,0,
2310,2,6,34,12,7,1,1990,2000,0,3000,,1,20000000,1,750,40,0,
2320,2,6,34,12,8,1,2000,2015,0,2700,,1,20000000,1,750,40,0,
2330,2,6,34,12,9,1,2015,,0,2504.436035,,1,20000000,1,750,40,0,
3010,3,7,51,2,7,2,1980,2010,0,4186.287109,,0,600000,1,5000,40,0,
3020,3,7,51,2,8,2,2010,,0,3765.031006,,0,600000,1,5000,40,0,
3030,3,7,52,2,7,2,1980,2010,0,5023.721191,,1,2000000,1,30000,40,0,
3040,3,7,52,2,8,2,2010,,0,4518.037109,,1,2000000,1,30000,40,0,
3050,3,7,53,2,7,2,1980,2010,0,1314.599976,,1,20000000,1,60000,40,0,
3060,3,7,53,2,8,2,2010,,0,1182.400024,,1,20000000,1,60000,40,0,
4010,4,8,41,15,7,1,1980,,0,13.56692982,,0,400000,1,9,30,0,
4040,4,8,42,15,7,2,1985,2005,0,654.381897,,0,4000000,1,7,30,0,
4050,4,8,42,15,7,1,1985,2005,0,654.0808716,,0,4000000,1,70,30,0,
4060,4,8,42,15,8,2,2005,2015,0,527.9412842,,1,4000000,1,7,30,0,
4070,4,8,42,15,8,1,2005,2015,0,527.8245239,,1,4000000,1,70,30,0,
4080,4,8,42,12,17,1,2025,2035,0,860,,2,6000000,1,70,30,0,
4081,4,8,42,12,19,1,2035,2045,0,600,,2,5000000,1,70,30,0,
4082,4,8,42,12,21,1,2045,,0,422,,2,4000000,1,70,30,0,
4090,4,8,42,15,15,2,2015,2025,0,484.1552124,,0,4000000,1,7,30,0,
4091,4,8,42,15,17,2,2025,2035,0,446.3121948,,1,4000000,1,7,30,0,
4092,4,8,42,15,19,2,2035,2045,0,411.8656921,,1,4000000,1,7,30,0,
4093,4,8,42,15,21,2,2045,,0,380.0776062,,1,4000000,1,7,30,0,
4100,4,8,42,15,15,1,2015,2025,0,484.1552124,,1,4000000,1,70,30,0,
4101,4,8,42,15,17,1,2025,2035,0,446.3121948,,1,4000000,1,70,30,0,
4102,4,8,42,15,19,1,2035,2045,0,411.8656921,,1,4000000,1,70,30,0,
4103,4,8,42,15,21,1,2045,,0,380.0776062,,1,4000000,1,70,30,0,
4110,4,8,42,12,17,2,2025,2035,0,860,,2,6000000,1,7,30,0,
4111,4,8,42,12,19,2,2035,2045,0,600,,2,5000000,1,7,30,0,
4112,4,8,42,12,21,2,2045,,0,422,,2,4000000,1,7,30,0,
4120,4,8,43,15,7,2,1985,2005,0,640.739624,,0,75000000,1,17,30,0,
4130,4,8,43,15,7,1,1985,2005,0,623.8624878,,0,75000000,1,170,30,0,
4140,4,8,43,15,8,2,2005,2015,0,517.8557129,,0,75000000,1,17,30,0,
4150,4,8,43,15,8,1,2005,2015,0,504.1546021,,1,75000000,1,170,30,0,
4160,4,8,43,14,9,2,2025,2035,0,1963.640015,,1,100000000,1,17,30,0,
4161,4,8,43,14,19,2,2035,2045,0,1745.458008,,1,100000000,1,17,30,0,
4162,4,8,43,14,21,2,2045,,0,1636.366943,,1,100000000,1,17,30,0,
4170,4,8,43,15,15,2,2015,2025,0,479.3113098,,0,75000000,1,17,30,0,
4171,4,8,43,15,17,2,2025,2035,0,442.5531921,,1,75000000,1,17,30,0,
4172,4,8,43,15,19,2,2035,2045,0,408.396698,,1,75000000,1,17,30,0,
4173,4,8,43,15,21,2,2045,,0,376.8764038,,1,75000000,1,17,30,0,
4180,4,8,43,14,9,1,2025,2035,0,1911.687988,,1,100000000,1,170,30,0,
4181,4,8,43,14,19,1,2035,2045,0,1699.277954,,1,90438208,1,170,30,0,
4182,4,8,43,14,21,1,2045,,0,1593.072998,,1,81790704,1,170,30,0,
4190,4,8,43,15,15,1,2015,2025,0,466.6300964,,1,75000000,1,170,30,0,
4191,4,8,43,15,17,1,2025,2035,0,430.8445129,,1,75000000,1,170,30,0,
4192,4,8,43,15,19,1,2035,2045,0,397.5916138,,1,75000000,1,170,30,0,
4193,4,8,43,15,21,1,2045,,0,366.905304,,1,75000000,1,170,30,0,
4200,4,8,44,15,7,2,1985,2005,0,1147.883057,,0,150000000,1,24,30,0,
4210,4,8,44,15,7,1,1985,2005,0,1142.333008,,0,150000000,1,240,30,0,
4220,4,8,44,15,8,1,2005,2015,0,926.4910889,,0,150000000,1,240,30,0,
4230,4,8,44,15,8,2,2005,2015,0,930.8914795,,1,150000000,1,24,30,0,
4240,4,8,44,14,9,1,2025,2035,0,3513.13208,,1,200000000,1,240,30,0,
4241,4,8,44,14,19,1,2035,2045,0,3122.783936,,1,180876400,1,240,30,0,
4242,4,8,44,14,21,1,2045,,0,2927.610107,,1,163581408,1,240,30,0,
4250,4,8,44,15,15,1,2015,2025,0,857.5319824,,0,150000000,1,240,30,0,
4251,4,8,44,15,17,1,2025,2035,0,791.7681885,,1,150000000,1,240,30,0,
4252,4,8,44,15,19,1,2035,2045,0,730.6591187,,1,150000000,1,240,30,0,
4253,4,8,44,15,21,1,2045,,0,674.2664795,,1,150000000,1,240,30,0,
4260,4,8,44,14,9,2,2025,2035,0,3530.205078,,1,200000000,1,24,30,0,
4261,4,8,44,14,19,2,2035,2045,0,3137.959961,,1,180876400,1,24,30,0,
4262,4,8,44,14,21,2,2045,,0,2941.837891,,1,163581408,1,24,30,0,
4270,4,8,44,15,15,2,2015,2025,0,861.6994019,,1,150000000,1,24,30,0,
4271,4,8,44,15,17,2,2025,2035,0,795.6160889,,1,150000000,1,24,30,0,
4272,4,8,44,15,19,2,2035,2045,0,734.210022,,1,150000000,1,24,30,0,
4273,4,8,44,15,21,2,2045,,0,677.5432739,,1,150000000,1,24,30,0,
4275,4,8,45,15,7,1,1980,2005,0,1640.597046,,0,155000000,1,100,30,0,
4280,4,8,45,15,8,2,2005,2015,0,1645.5,,0,155000000,1,10,30,0,
4281,4,8,45,15,15,2,2015,2025,0,1645.5,,0,155000000,1,10,30,0,
4282,4,8,45,15,17,2,2025,2035,0,1645.5,,0,155000000,1,10,30,0,
4283,4,8,45,15,19,2,2035,2045,0,1645.5,,0,155000000,1,10,30,0,
4284,4,8,45,15,21,2,2045,,0,1645.5,,0,155000000,1,10,30,0,
4290,4,8,45,15,8,1,2005,2015,0,1645.5,,0,155000000,1,100,30,0,
4291,4,8,45,15,15,1,2015,2025,0,1645.5,,1,155000000,1,100,30,0,
4292,4,8,45,15,17,1,2025,2035,0,1645.5,,1,155000000,1,100,30,0,
4293,4,8,45,15,19,1,2035,2045,0,1645.5,,1,155000000,1,100,30,0,
4294,4,8,45,15,21,1,2045,,0,1645.5,,1,155000000,1,100,30,0,
4310,4,8,45,14,9,2,2025,2035,0,6636,,0,155000000,1,10,30,0,
4311,4,8,45,14,19,2,2035,2045,0,6400,,1,155000000,1,10,30,0,
4312,4,8,45,14,21,2,2045,,0,6200,,1,155000000,1,10,30,0,
4320,4,8,45,14,9,1,2025,2035,0,6636,,0,155000000,1,100,30,0,
4321,4,8,45,14,19,1,2035,2045,0,6400,,1,155000000,1,100,30,0,
4322,4,8,45,14,21,1,2045,,0,6200,,1,155000000,1,100,30,0,
5000,1,5,24,1,3,2,1994,1998,0,11.75043964,,0,21000,1,2.5,10,0,
5001,1,5,24,1,4,2,1998,2001,0,11.4012804,,0,21000,1,2.5,10,0,
5002,1,5,24,1,5,2,2001,2005,0,10.45454025,,0,21000,1,2.5,10,0,
5003,1,5,24,1,6,2,2005,2009,0,9.938314438,,0,21000,1,2.5,10,0,
5004,1,5,24,1,14,2,2009,2015,0,8.545391083,,0,21000,1,2.5,10,0,
5005,1,5,24,1,15,2,2015,2020,0,7.874661922,,0,21000,1,2.5,10,0,
5006,1,5,24,1,16,2,2020,2025,0,7.310555935,,0,21000,1,2.5,10,0,
5007,1,5,24,1,17,2,2025,2030,0,6.778469086,,0,21000,1,2.5,10,0,
5008,1,5,24,1,18,2,2030,2035,0,6.285107136,,0,21000,1,2.5,10,0,
5009,1,5,24,1,19,2,2035,2040,0,5.827654839,,0,21000,1,2.5,10,0,
5010,1,5,24,1,20,2,2040,2045,0,5.403499126,,0,21000,1,2.5,10,0,
5011,1,5,24,1,21,2,2045,,0,5.010211945,,0,21000,1,2.5,10,0,
5012,1,5,24,2,3,2,1994,1998,0,9.357111931,,0,22000,1,2.5,10,0,
5013,1,5,24,2,4,2,1998,2001,0,8.662658691,,0,22000,1,2.5,10,0,
5014,1,5,24,2,5,2,2001,2005,0,7.9723382,,0,22000,1,2.5,10,0,
5015,1,5,24,2,6,2,2005,2009,0,7.62509203,,0,22000,1,2.5,10,0,
5016,1,5,24,2,14,2,2009,2015,0,6.590551853,,0,22000,1,2.5,10,0,
5017,1,5,24,2,15,2,2015,2020,0,6.073256016,,0,22000,1,2.5,10,0,
5018,1,5,24,2,16,2,2020,2025,0,5.638195992,,0,22000,1,2.5,10,0,
5019,1,5,24,2,17,2,2025,2030,0,5.227828026,,0,22000,1,2.5,10,0,
5020,1,5,24,2,18,2,2030,2035,0,4.847330093,,0,22000,1,2.5,10,0,
5021,1,5,24,2,19,2,2035,2040,0,4.494524002,,0,22000,1,2.5,10,0,
5022,1,5,24,2,20,2,2040,2045,0,4.167396069,,0,22000,1,2.5,10,0,
5023,1,5,24,2,21,2,2045,,0,3.864078045,,0,22000,1,2.5,10,0,
5024,1,5,24,2,6,2,2005,2009,1,5.279496193,,1,33000,1,2.5,10,0,
5025,1,5,24,2,14,2,2009,2015,1,4.611639023,,1,28600,1,2.5,10,0,
5026,1,5,24,2,15,2,2015,2020,1,4.251097202,,1,26400,1,2.5,10,0,
5027,1,5,24,2,16,2,2020,2025,1,3.946737051,,1,24200,1,2.5,10,0,
5028,1,5,24,2,17,2,2025,2030,1,3.659478903,,1,23000,1,2.5,10,0,
5029,1,5,24,2,18,2,2030,2035,1,3.393130064,,1,23000,1,2.5,10,0,
5030,1,5,24,2,19,2,2035,2040,1,3.146166086,,1,23000,1,2.5,10,0,
5031,1,5,24,2,20,2,2040,2045,1,2.917176962,,1,23000,1,2.5,10,0,
5032,1,5,24,2,21,2,2045,,1,2.704854965,,1,23000,1,2.5,10,0,
5033,1,5,24,2,14,2,2009,2015,2,4.012154102,46.99000168,1,30000,1,2.5,10,0,
5034,1,5,24,2,15,2,2015,2020,2,3.768702984,42.90999985,1,28600,1,2.5,10,0,
5035,1,5,24,2,16,2,2020,2025,2,3.494402885,39.79000092,1,26400,1,2.5,10,0,
5036,1,5,24,2,17,2,2025,2030,2,3.240067959,36.88999939,1,25300,1,2.5,10,0,
5037,1,5,24,2,18,2,2030,2035,2,3.004245043,34.20999908,1,24000,1,2.5,10,0,
5038,1,5,24,2,19,2,2035,2040,2,2.785586119,31.71999931,1,24000,1,2.5,10,0,
5039,1,5,24,2,20,2,2040,2045,2,2.582840919,29.40999985,1,24000,1,2.5,10,0,
5040,1,5,24,2,21,2,2045,,2,2.431380987,27.27000046,1,24000,1,2.5,10,0,
5041,1,5,24,5,5,2,2001,2005,0,17.04714012,,0,24200,1,2.5,10,0,
5042,1,5,24,5,6,2,2005,2009,0,15.22148991,,0,25300,1,2.5,10,0,
5043,1,5,24,5,14,2,2009,2015,0,14.24034977,,0,24200,1,2.5,10,0,
5044,1,5,24,5,15,2,2015,2020,0,13.00238037,,0,23980,1,2.5,10,0,
5045,1,5,24,5,16,2,2020,2025,0,12.05603027,,0,23760,1,2.5,10,0,
5046,1,5,24,5,17,2,2025,2030,0,11.17854023,,0,23540,1,2.5,10,0,
5047,1,5,24,5,18,2,2030,2035,0,10.36493015,,0,23320,1,2.5,10,0,
5048,1,5,24,5,19,2,2035,2040,0,9.610536575,,0,23100,1,2.5,10,0,
5049,1,5,24,5,20,2,2040,2045,0,8.911046982,,0,23100,1,2.5,10,0,
5050,1,5,24,5,21,2,2045,,0,8.262469292,,0,23100,1,2.5,10,0,
5051,1,5,24,7,6,2,2005,2009,0,10.80401039,,0,24200,1,2.5,10,0,
5052,1,5,24,7,14,2,2009,2015,0,9.338764191,,0,24200,1,2.5,10,0,
5053,1,5,24,7,15,2,2015,2020,0,8.636660576,,0,24200,1,2.5,10,0,
5054,1,5,24,7,16,2,2020,2025,0,8.008055687,,0,24200,1,2.5,10,0,
5055,1,5,24,7,17,2,2025,2030,0,7.425200939,,0,24200,1,2.5,10,0,
5056,1,5,24,7,18,2,2030,2035,0,6.884768009,,0,24200,1,2.5,10,0,
5057,1,5,24,7,19,2,2035,2040,0,6.383672237,,0,24200,1,2.5,10,0,
5058,1,5,24,7,20,2,2040,2045,0,5.919044971,,0,24200,1,2.5,10,0,
5059,1,5,24,7,21,2,2045,,0,5.488236904,,0,24200,1,2.5,10,0,
5060,1,5,24,8,6,2,2005,2009,0,8.920819283,,0,24200,1,2.5,10,0,
5061,1,5,24,8,14,2,2009,2015,0,7.711341858,,0,24200,1,2.5,10,0,
5062,1,5,24,8,15,2,2015,2020,0,8.300699234,,0,23100,1,2.5,10,0,
5063,1,5,24,8,16,2,2020,2025,0,7.696545124,,0,23100,1,2.5,10,0,
5064,1,5,24,8,17,2,2025,2030,0,7.136363983,,0,23100,1,2.5,10,0,
5065,1,5,24,8,18,2,2030,2035,0,6.61695385,,0,23100,1,2.5,10,0,
5066,1,5,24,8,19,2,2035,2040,0,6.135348797,,0,23100,1,2.5,10,0,
5067,1,5,24,8,20,2,2040,2045,0,5.688796997,,0,23100,1,2.5,10,0,
5068,1,5,24,8,21,2,2045,,0,5.274745941,,0,23100,1,2.5,10,0,
5069,1,5,24,10,6,2,2005,2009,0,46.29077911,,0,26400,1,2.5,10,0,
5070,1,5,24,10,14,2,2009,2015,0,43.31727982,,0,25300,1,2.5,10,0,
5071,1,5,24,10,15,2,2015,2020,0,39.55155182,,0,24200,1,2.5,10,0,
5072,1,5,24,10,16,2,2020,2025,0,36.67285156,,0,23980,1,2.5,10,0,
5073,1,5,24,10,17,2,2025,2030,0,34.00366974,,0,23760,1,2.5,10,0,
5074,1,5,24,10,18,2,2030,2035,0,31.52877045,,0,23540,1,2.5,10,0,
5075,1,5,24,10,19,2,2035,2040,0,29.23398972,,0,23320,1,2.5,10,0,
5076,1,5,24,10,20,2,2040,2045,0,27.10623932,,0,23100,1,2.5,10,0,
5077,1,5,24,10,21,2,2045,,0,25.13335991,,0,23100,1,2.5,10,0,
5078,1,5,24,12,5,2,2001,2005,0,39.47364044,,2,44000,1,2.5,10,0,
5079,1,5,24,12,6,2,2005,2009,0,34.80051041,,2,40000,1,2.5,10,0,
5080,1,5,24,12,14,2,2009,2015,0,29.99501038,,2,35000,1,2.5,10,0,
5081,1,5,24,12,15,2,2015,2020,0,27.3946991,,2,30000,1,2.5,10,0,
5082,1,5,24,12,16,2,2020,2025,0,25.40081024,,2,26000,1,2.5,10,0,
5083,1,5,24,12,17,2,2025,2030,0,23.55205917,,2,25000,1,2.5,10,0,
5084,1,5,24,12,18,2,2030,2035,0,21.83785057,,2,24000,1,2.5,10,0,
5085,1,5,24,12,19,2,2035,2040,0,20.24840927,,2,23000,1,2.5,10,0,
5086,1,5,24,12,20,2,2040,2045,0,18.77466965,,2,22000,1,2.5,10,0,
5087,1,5,24,12,21,2,2045,,0,17.40818024,,2,22000,1,2.5,10,0,
5088,1,5,24,13,13,2,2020,2025,0,208.6799927,,2,40000,1,2.5,10,0,
5089,1,5,24,13,13,2,2025,2030,0,179.1999969,,2,35000,1,2.5,10,0,
5090,1,5,24,13,13,2,2030,2035,0,153.8899994,,2,30000,1,2.5,10,0,
5091,1,5,24,13,13,2,2035,2040,0,132.1499939,,2,30000,1,2.5,10,0,
5092,1,5,24,13,13,2,2040,2045,0,113.4800034,,2,30000,1,2.5,10,0,
5093,1,5,24,13,13,2,2045,,0,97.44999695,,2,30000,1,2.5,10,0,
5200,1,5,25,1,3,2,1994,1998,0,15.24676991,,0,21000,1,2.5,10,0,
5201,1,5,25,1,4,2,1998,2001,0,14.52980042,,0,21000,1,2.5,10,0,
5202,1,5,25,1,5,2,2001,2005,0,13.63617992,,0,21000,1,2.5,10,0,
5203,1,5,25,1,6,2,2005,2009,0,12.40489006,,0,21000,1,2.5,10,0,
5204,1,5,25,1,14,2,2009,2015,0,11.00074005,,0,21000,1,2.5,10,0,
5205,1,5,25,1,15,2,2015,2020,0,10.13729,,0,21000,1,2.5,10,0,
5206,1,5,25,1,16,2,2020,2025,0,9.411101341,,0,21000,1,2.5,10,0,
5207,1,5,25,1,17,2,2025,2030,0,8.726129532,,0,21000,1,2.5,10,0,
5208,1,5,25,1,18,2,2030,2035,0,8.091011047,,0,21000,1,2.5,10,0,
5209,1,5,25,1,19,2,2035,2040,0,7.502119064,,0,21000,1,2.5,10,0,
5210,1,5,25,1,20,2,2040,2045,0,6.95608902,,0,21000,1,2.5,10,0,
5211,1,5,25,1,21,2,2045,,0,6.449799061,,0,21000,1,2.5,10,0,
5212,1,5,25,2,3,2,1994,1998,0,13.35542011,,0,22000,1,2.5,10,0,
5213,1,5,25,2,4,2,1998,2001,0,12.43340969,,0,22000,1,2.5,10,0,
5214,1,5,25,2,5,2,2001,2005,0,11.38177967,,0,22000,1,2.5,10,0,
5215,1,5,25,2,6,2,2005,2009,0,10.63611031,,0,22000,1,2.5,10,0,
5216,1,5,25,2,14,2,2009,2015,0,9.331420898,,0,22000,1,2.5,10,0,
5217,1,5,25,2,15,2,2015,2020,0,8.598994255,,0,22000,1,2.5,10,0,
5218,1,5,25,2,16,2,2020,2025,0,7.983002186,,0,22000,1,2.5,10,0,
5219,1,5,25,2,17,2,2025,2030,0,7.40196991,,0,22000,1,2.5,10,0,
5220,1,5,25,2,18,2,2030,2035,0,6.863230228,,0,22000,1,2.5,10,0,
5221,1,5,25,2,19,2,2035,2040,0,6.363699913,,0,22000,1,2.5,10,0,
5222,1,5,25,2,20,2,2040,2045,0,5.900527,,0,22000,1,2.5,10,0,
5223,1,5,25,2,21,2,2045,,0,5.471065998,,0,22000,1,2.5,10,0,
5224,1,5,25,2,6,2,2005,2009,1,7.364280224,,1,33000,1,2.5,10,0,
5225,1,5,25,2,14,2,2009,2015,1,6.529520988,,1,28600,1,2.5,10,0,
5226,1,5,25,2,15,2,2015,2020,1,6.019039154,,1,26400,1,2.5,10,0,
5227,1,5,25,2,16,2,2020,2025,1,5.58810091,,1,24200,1,2.5,10,0,
5228,1,5,25,2,17,2,2025,2030,1,5.181378841,,1,23000,1,2.5,10,0,
5229,1,5,25,2,18,2,2030,2035,1,4.804259777,,1,23000,1,2.5,10,0,
5230,1,5,25,2,19,2,2035,2040,1,4.454587936,,1,23000,1,2.5,10,0,
5231,1,5,25,2,20,2,2040,2045,1,4.130368233,,1,23000,1,2.5,10,0,
5232,1,5,25,2,21,2,2045,,1,3.829746008,,1,23000,1,2.5,10,0,
5233,1,5,25,2,14,2,2009,2015,2,5.680724144,46.99000168,1,30000,1,2.5,10,0,
5234,1,5,25,2,15,2,2015,2020,2,5.336026192,42.90999985,1,28600,1,2.5,10,0,
5235,1,5,25,2,16,2,2020,2025,2,4.947650909,39.79000092,1,26400,1,2.5,10,0,
5236,1,5,25,2,17,2,2025,2030,2,4.587543964,36.88999939,1,25300,1,2.5,10,0,
5237,1,5,25,2,18,2,2030,2035,2,4.253645897,34.20999908,1,24000,1,2.5,10,0,
5238,1,5,25,2,19,2,2035,2040,2,3.944051027,31.71999931,1,24000,1,2.5,10,0,
5239,1,5,25,2,20,2,2040,2045,2,3.656989098,29.40999985,1,24000,1,2.5,10,0,
5240,1,5,25,2,21,2,2045,,2,3.44253993,27.27000046,1,24000,1,2.5,10,0,
5241,1,5,25,5,5,2,2001,2005,0,22.23512077,,0,24200,1,2.5,10,0,
5242,1,5,25,5,6,2,2005,2009,0,15.22148991,,0,25300,1,2.5,10,0,
5243,1,5,25,5,14,2,2009,2015,0,14.24034977,,0,24200,1,2.5,10,0,
5244,1,5,25,5,15,2,2015,2020,0,13.00238037,,0,23980,1,2.5,10,0,
5245,1,5,25,5,16,2,2020,2025,0,12.05603027,,0,23760,1,2.5,10,0,
5246,1,5,25,5,17,2,2025,2030,0,11.17854023,,0,23540,1,2.5,10,0,
5247,1,5,25,5,18,2,2030,2035,0,10.36493015,,0,23320,1,2.5,10,0,
5248,1,5,25,5,19,2,2035,2040,0,9.610536575,,0,23100,1,2.5,10,0,
5249,1,5,25,5,20,2,2040,2045,0,8.911046982,,0,23100,1,2.5,10,0,
5250,1,5,25,5,21,2,2045,,0,8.262469292,,0,23100,1,2.5,10,0,
5251,1,5,25,7,6,2,2005,2009,0,13.48544025,,0,24200,1,2.5,10,0,
5252,1,5,25,7,14,2,2009,2015,0,12.02208042,,0,24200,1,2.5,10,0,
5253,1,5,25,7,15,2,2015,2020,0,8.636660576,,0,24200,1,2.5,10,0,
5254,1,5,25,7,16,2,2020,2025,0,8.008055687,,0,24200,1,2.5,10,0,
5255,1,5,25,7,17,2,2025,2030,0,7.425200939,,0,24200,1,2.5,10,0,
5256,1,5,25,7,18,2,2030,2035,0,6.884768009,,0,24200,1,2.5,10,0,
5257,1,5,25,7,19,2,2035,2040,0,6.383672237,,0,24200,1,2.5,10,0,
5258,1,5,25,7,20,2,2040,2045,0,5.919044971,,0,24200,1,2.5,10,0,
5259,1,5,25,7,21,2,2045,,0,5.488236904,,0,24200,1,2.5,10,0,
5260,1,5,25,8,6,2,2005,2009,0,12.43179035,,0,24200,1,2.5,10,0,
5261,1,5,25,8,14,2,2009,2015,0,10.9183197,,0,24200,1,2.5,10,0,
5262,1,5,25,8,15,2,2015,2020,0,8.300699234,,0,23100,1,2.5,10,0,
